sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
有 没 有 小说 啊 ， 我 想 看 最近 畅销 的 言情 小说,18,18,novel,novel,"('novel', 'stock')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'weather')","('novel', 'news')","('novel', 'chat')","('novel', 'video')","('novel', 'app')","('novel', 'video')"
现在 是 上午 10点 ， 美国 纽约 现在 是 什么 时候,9,7,epg,datetime,"('epg', 'datetime')","('epg', 'datetime')","('epg', 'datetime')","('epg', 'datetime')","('epg', 'datetime')","('epg', 'datetime')","('epg', 'chat')","('epg', 'datetime')","('epg', 'datetime')","('epg', 'datetime')"
哪 有 牛舌饼 买 啊,6,13,cookbook,map,"('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
我 想 听 莫 文蔚 专辑 里 的 歌 ， 最新 专辑 里 的,16,16,music,music,"('music', 'chat')","('music', 'news')","('music', 'news')","('music', 'poetry')","('music', 'calc')","('music', 'chat')","('music', 'novel')","('music', 'novel')","('music', 'app')","('music', 'chat')"
得了 关节炎 该 怎么办 ， 有 什么 治疗 方法 比较 好,11,11,health,health,"('health', 'epg')","('health', 'website')","('health', 'chat')","('health', 'chat')","('health', 'schedule')","('health', 'message')","('health', 'map')","('health', 'video')","('health', 'epg')","('health', 'epg')"
我 想 看看 股票 ， 换 到 财经类 的 频道 去,23,27,stock,tvchannel,"('stock', 'tvchannel')","('stock', 'tvchannel')","('stock', 'tvchannel')","('stock', 'tvchannel')","('stock', 'tvchannel')","('stock', 'tvchannel')","('stock', 'tvchannel')","('stock', 'tvchannel')","('stock', 'tvchannel')","('stock', 'tvchannel')"
你 是 女 的 还 是 男 的,3,3,chat,chat,"('chat', 'poetry')","('chat', 'epg')","('chat', 'epg')","('chat', 'video')","('chat', 'epg')","('chat', 'datetime')","('chat', 'novel')","('chat', 'epg')","('chat', 'video')","('chat', 'datetime')"
查询 8月 30 号 从 临汾 到 太原 的 火车票,25,25,train,train,"('train', 'flight')","('train', 'datetime')","('train', 'lottery')","('train', 'bus')","('train', 'bus')","('train', 'email')","('train', 'bus')","('train', 'map')","('train', 'flight')","('train', 'flight')"
从 翰林 居 到 火炬 大厦 怎么 坐 公交,13,13,map,map,"('map', 'bus')","('map', 'bus')","('map', 'bus')","('map', 'train')","('map', 'stock')","('map', 'train')","('map', 'train')","('map', 'bus')","('map', 'train')","('map', 'bus')"
我 比较 注重 饮食 ， 给 我 推 送 几 条 饮食 方面 的 新闻,17,17,news,news,"('news', 'schedule')","('news', 'chat')","('chat', 'news')","('news', 'poetry')","('news', 'chat')","('news', 'cookbook')","('chat', 'news')","('news', 'chat')","('news', 'chat')","('chat', 'news')"
预测 一下 ， 今天 买 的 彩票 中奖 几率 大 么,12,12,lottery,lottery,"('lottery', 'stock')","('lottery', 'riddle')","('lottery', 'chat')","('lottery', 'stock')","('lottery', 'chat')","('lottery', 'health')","('lottery', 'stock')","('lottery', 'novel')","('lottery', 'chat')","('lottery', 'chat')"
来 做 逼,6,3,cookbook,chat,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
笨笨 最近 还 很 好 吗,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'map')","('chat', 'cookbook')","('chat', 'map')","('chat', 'datetime')","('chat', 'weather')","('chat', 'weather')","('chat', 'map')","('chat', 'video')"
白毛女 讲 的 是 什么 故事,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('video', 'music')","('video', 'chat')","('chat', 'video')","('chat', 'novel')","('chat', 'novel')","('chat', 'novel')","('chat', 'video')","('chat', 'video')"
明天 早上 我 要 开会 ， 记得 7点 30 叫 我,22,22,schedule,schedule,"('schedule', 'radio')","('schedule', 'match')","('schedule', 'email')","('schedule', 'match')","('schedule', 'email')","('schedule', 'datetime')","('schedule', 'epg')","('schedule', 'epg')","('schedule', 'epg')","('schedule', 'email')"
我 想 去 哈尔滨 有 啥 好玩,3,3,chat,chat,"('chat', 'weather')","('chat', 'video')","('chat', 'flight')","('chat', 'map')","('chat', 'map')","('chat', 'epg')","('chat', 'weather')","('chat', 'weather')","('chat', 'map')","('chat', 'app')"
你 晚上 吃饭 了 吗 ？ 用 意大利语 怎么 说 呢,3,26,chat,translation,"('translation', 'chat')","('chat', 'translation')","('chat', 'translation')","('translation', 'chat')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('translation', 'chat')","('chat', 'translation')","('chat', 'translation')"
你 的 时候 就 想,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'music')","('chat', 'website')","('chat', 'website')","('chat', 'map')","('chat', 'music')","('chat', 'website')","('chat', 'website')","('chat', 'music')","('chat', 'music')"
可以 帮 我 把 电话 接通 吗 ， 我 要 听 电话,5,24,contacts,telephone,"('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('telephone', 'contacts')","('contacts', 'telephone')","('contacts', 'telephone')","('telephone', 'contacts')","('contacts', 'message')","('telephone', 'contacts')","('contacts', 'telephone')"
你 懂 什么 小屁孩,3,3,chat,chat,"('chat', 'translation')","('chat', 'datetime')","('chat', 'epg')","('chat', 'translation')","('chat', 'datetime')","('chat', 'app')","('chat', 'epg')","('chat', 'translation')","('chat', 'translation')","('chat', 'app')"
替 我 拨 个 电话 给 李四 ， 是 六安 的 号码,5,24,contacts,telephone,"('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('telephone', 'contacts')","('contacts', 'telephone')","('contacts', 'telephone')","('telephone', 'contacts')","('contacts', 'message')","('telephone', 'contacts')","('contacts', 'telephone')"
洗澡 要 擦 什么,3,3,chat,chat,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'telephone')","('chat', 'map')","('chat', 'health')","('chat', 'health')","('chat', 'website')"
人工智能 是 什么 意思,3,3,chat,chat,"('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'datetime')","('chat', 'app')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')"
合肥 到 北京 有 汽车 可以 坐 吗,1,1,bus,bus,"('bus', 'chat')","('bus', 'chat')","('bus', 'chat')","('bus', 'chat')","('bus', 'map')","('bus', 'chat')","('bus', 'chat')","('bus', 'map')","('bus', 'chat')","('bus', 'chat')"
你 认识 hinton 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'datetime')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'app')","('chat', 'weather')","('chat', 'weather')","('chat', 'map')","('chat', 'map')"
回去 开学 后来 才 知道 这些 许可证,3,3,chat,chat,"('chat', 'datetime')","('chat', 'health')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'map')","('chat', 'datetime')","('chat', 'map')","('chat', 'epg')","('chat', 'train')","('chat', 'novel')"
我 想 看 小说 ， 最近 热门 的 小说 有 哪些,18,18,novel,novel,"('novel', 'health')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'news')","('novel', 'chat')","('novel', 'cinemas')","('novel', 'app')","('novel', 'video')"
你 是 不 是 话唠,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'music')","('chat', 'music')","('chat', 'cookbook')","('chat', 'map')","('chat', 'datetime')","('chat', 'weather')","('chat', 'weather')","('chat', 'music')","('chat', 'weather')"
你 怎么 连 你 自己 在 哪里 都 不 知道,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'datetime')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
我 要 从 安大新区 去 合肥 万达 ， 帮 我 规划 一下 路线 吧,13,13,map,map,"('map', 'tvchannel')","('map', 'schedule')","('map', 'novel')","('map', 'weather')","('map', 'weather')","('map', 'train')","('map', 'website')","('map', 'bus')","('map', 'novel')","('map', 'bus')"
你 看 不 懂 别装 了,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'tvchannel')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'novel')","('chat', 'video')","('chat', 'video')","('chat', 'video')"
在 联系人 中 找到 李建 ， 我 要 给 他 打 个 电话,5,24,contacts,telephone,"('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'map')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'message')","('contacts', 'telephone')","('contacts', 'telephone')"
说 好吃 的,6,3,cookbook,chat,"('cookbook', 'chat')","('chat', 'cookbook')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
晚上 去 散步 用 英语 怎么 说 ， 你 知道 吗,26,26,translation,translation,"('translation', 'chat')","('translation', 'poetry')","('translation', 'chat')","('translation', 'chat')","('translation', 'match')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')"
现在 说 甜 如 蜜 的 爱情 合适 么,3,3,chat,chat,"('chat', 'translation')","('chat', 'epg')","('chat', 'datetime')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'epg')","('chat', 'music')","('chat', 'translation')","('chat', 'epg')","('chat', 'epg')"
听说 你 得 奖 了,3,3,chat,chat,"('video', 'chat')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'lottery')","('chat', 'lottery')","('lottery', 'chat')","('video', 'chat')","('chat', 'video')"
我 想 弄 屎 我们 经理 怎么办,3,3,chat,chat,"('chat', 'health')","('chat', 'flight')","('chat', 'email')","('chat', 'health')","('chat', 'health')","('chat', 'website')","('chat', 'map')","('chat', 'website')","('chat', 'website')","('chat', 'website')"
你 每天 有 多少 工作,3,3,chat,chat,"('chat', 'calc')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'datetime')","('chat', 'calc')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'calc')","('chat', 'datetime')","('chat', 'calc')"
从 北京 的 天安门 到 中关村 坐 多少 路 车,1,13,bus,map,"('bus', 'map')","('bus', 'map')","('bus', 'map')","('bus', 'map')","('map', 'bus')","('bus', 'map')","('bus', 'map')","('map', 'bus')","('bus', 'map')","('bus', 'map')"
你 知道 西安 在 那个 省,13,13,map,map,"('map', 'chat')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('map', 'chat')","('epg', 'map')","('chat', 'map')","('map', 'train')","('map', 'chat')","('map', 'chat')"
你 妈妈 呢,3,3,chat,chat,"('chat', 'health')","('chat', 'epg')","('chat', 'website')","('chat', 'website')","('chat', 'epg')","('chat', 'telephone')","('chat', 'video')","('chat', 'website')","('chat', 'health')","('chat', 'website')"
这 附近 有 五星级 酒店 吗 ， 帮 我 找 一下,3,3,chat,chat,"('map', 'chat')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'map')"
我 旁边 的 哥们 帅 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'epg')","('chat', 'map')","('chat', 'telephone')","('chat', 'map')","('chat', 'telephone')","('chat', 'map')","('chat', 'weather')","('chat', 'map')","('chat', 'app')"
苍井空 是 干什么 的,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'app')","('chat', 'datetime')","('chat', 'cookbook')","('chat', 'website')","('chat', 'app')"
我 网上 没有 钱,3,3,chat,chat,"('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')"
我 没有 男朋友 怎么办,3,3,chat,chat,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'datetime')","('chat', 'novel')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
有 一个 程序,0,3,app,chat,"('app', 'cookbook')","('app', 'schedule')","('app', 'map')","('app', 'cookbook')","('app', 'chat')","('app', 'chat')","('app', 'cookbook')","('app', 'map')","('app', 'schedule')","('app', 'chat')"
不 是 怪 叔叔,3,3,chat,chat,"('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'music')","('chat', 'calc')"
| 荫物 机器人 你好,28,3,video,chat,"('video', 'chat')","('chat', 'video')","('video', 'website')","('video', 'chat')","('video', 'app')","('chat', 'video')","('video', 'chat')","('video', 'website')","('video', 'chat')","('video', 'chat')"
从 青岛 坐 飞机 到 合肥 ， 大概 需要 几 个 小时 啊,10,10,flight,flight,"('train', 'flight')","('flight', 'chat')","('flight', 'bus')","('flight', 'chat')","('flight', 'calc')","('flight', 'train')","('flight', 'chat')","('train', 'flight')","('flight', 'train')","('flight', 'calc')"
苏轼 的 老家 在 哪儿,19,3,poetry,chat,"('poetry', 'map')","('map', 'poetry')","('map', 'poetry')","('poetry', 'map')","('map', 'poetry')","('poetry', 'map')","('poetry', 'chat')","('poetry', 'map')","('poetry', 'map')","('poetry', 'chat')"
太 冷 了,3,3,chat,chat,"('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')"
安徽 公共 频道 新闻 故事 会 到 了 吗 ， 帮 我 打开 公共 频道,9,27,epg,tvchannel,"('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'cinemas')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'contacts')","('epg', 'tvchannel')","('epg', 'radio')"
帮 我 找 个 都市 言情小说 ， 就 六六 写 的 吧,18,18,novel,novel,"('novel', 'riddle')","('novel', 'poetry')","('novel', 'riddle')","('novel', 'riddle')","('novel', 'video')","('novel', 'email')","('novel', 'match')","('novel', 'riddle')","('novel', 'epg')","('novel', 'poetry')"
有 没 有 去 南京 的 火车票 ， 有的 话 帮 我 买 两 张,25,25,train,train,"('train', 'chat')","('chat', 'train')","('train', 'chat')","('chat', 'train')","('train', 'chat')","('chat', 'train')","('chat', 'train')","('train', 'message')","('train', 'flight')","('chat', 'train')"
不 问问 我 什么 原因 吗,3,3,chat,chat,"('chat', 'health')","('chat', 'datetime')","('chat', 'health')","('chat', 'health')","('chat', 'schedule')","('chat', 'datetime')","('chat', 'weather')","('chat', 'weather')","('chat', 'map')","('chat', 'map')"
你 只是 个 机器人,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'website')","('chat', 'riddle')","('chat', 'app')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'video')","('chat', 'video')","('chat', 'app')"
我 不 是 说 薛定谔 的 猫,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'music')","('chat', 'music')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'music')","('chat', 'cookbook')"
查 一下 科大 讯 飞 的 股票 ， 看看 涨幅 是 多少,23,23,stock,stock,"('stock', 'novel')","('stock', 'flight')","('stock', 'bus')","('stock', 'calc')","('stock', 'map')","('stock', 'map')","('stock', 'map')","('stock', 'datetime')","('stock', 'telephone')","('stock', 'lottery')"
丽江 好 不好,3,3,chat,chat,"('chat', 'tvchannel')","('chat', 'weather')","('chat', 'weather')","('chat', 'tvchannel')","('chat', 'flight')","('chat', 'music')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')"
唠一唠 是 聊天 的 意思 么 ～,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'app')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
小 电影 哪里 有,28,28,video,video,"('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')"
