sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
你 在 做 什么 中午 吃 个 饭 到 现在,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'translation')","('chat', 'translation')","('chat', 'weather')","('chat', 'epg')","('chat', 'message')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'cookbook')","('chat', 'translation')"
跟 你 对话 很 愉快,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'weather')","('chat', 'translation')","('chat', 'map')","('chat', 'music')","('chat', 'translation')","('chat', 'app')","('chat', 'translation')","('chat', 'health')"
你 喜欢 吃 辣 的 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'novel')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'riddle')","('chat', 'music')","('chat', 'cookbook')"
水星 逆行 什么 意思,3,3,chat,chat,"('chat', 'health')","('chat', 'weather')","('chat', 'translation')","('chat', 'weather')","('chat', 'datetime')","('chat', 'calc')","('chat', 'health')","('chat', 'weather')","('chat', 'health')","('chat', 'health')"
你 和 siri 比 怎么样,3,3,chat,chat,"('chat', 'website')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'epg')","('chat', 'translation')","('chat', 'map')","('chat', 'health')","('chat', 'translation')","('chat', 'health')"
你 喜欢 聊 什么 话题,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'translation')","('chat', 'weather')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'map')","('chat', 'translation')","('chat', 'health')"
你 告诉 我 2018 高考 我 咋 过,3,3,chat,chat,"('chat', 'map')","('chat', 'website')","('chat', 'map')","('chat', 'weather')","('chat', 'map')","('chat', 'cookbook')","('chat', 'map')","('chat', 'map')","('chat', 'riddle')","('chat', 'map')"
你 也 爱情 宣言,16,3,music,chat,"('chat', 'music')","('chat', 'music')","('music', 'chat')","('chat', 'music')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('chat', 'music')","('music', 'chat')","('music', 'app')"
我 想 看 周 星驰 演 的 喜剧片 ， 就 长江 七 号 吧,28,28,video,video,"('video', 'epg')","('video', 'epg')","('video', 'cinemas')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')"
附近 有 什么 好吃,3,3,chat,chat,"('chat', 'map')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'map')","('chat', 'map')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
你 知道 百度 么,3,3,chat,chat,"('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')"
买 了 一 只 鸭子 ， 鸭肉 怎么 做 才 好吃,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'health')","('cookbook', 'chat')","('cookbook', 'health')","('cookbook', 'flight')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'translation')","('cookbook', 'chat')","('cookbook', 'chat')"
帮 我 订 一 张 中环 国际 影城 的 钢铁 侠 3 的 电影票,4,4,cinemas,cinemas,"('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')"
不要 卖 关子,3,3,chat,chat,"('chat', 'map')","('chat', 'datetime')","('chat', 'music')","('chat', 'schedule')","('chat', 'video')","('chat', 'music')","('chat', 'datetime')","('chat', 'telephone')","('chat', 'music')","('chat', 'music')"
想 看 美女,28,3,video,chat,"('video', 'chat')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('video', 'chat')","('video', 'app')","('video', 'chat')","('chat', 'video')","('video', 'epg')"
快 跟 我 说 一 遍 张继科 最 帅,3,3,chat,chat,"('chat', 'video')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
上届 马拉松 跑 第二 的 是 谁,3,3,chat,chat,"('chat', 'map')","('chat', 'cookbook')","('chat', 'epg')","('chat', 'match')","('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('chat', 'weather')","('chat', 'contacts')","('chat', 'epg')"
发呆 发呆 发呆 咒骂 咒骂 咒骂 菜刀 菜刀 菜刀 便 便 便便 便便 骷髅 骷髅 骷髅,3,3,chat,chat,"('chat', 'telephone')","('chat', 'translation')","('chat', 'video')","('chat', 'health')","('chat', 'message')","('chat', 'telephone')","('telephone', 'health')","('chat', 'riddle')","('chat', 'video')","('chat', 'telephone')"
那 行 发给 我 看 下,3,3,chat,chat,"('chat', 'email')","('chat', 'telephone')","('chat', 'message')","('chat', 'schedule')","('chat', 'email')","('chat', 'schedule')","('chat', 'contacts')","('chat', 'schedule')","('chat', 'app')","('chat', 'telephone')"
帮 我 找 清华 同方 的 股票 ， 我 要 看看 他 的 K 线图,23,23,stock,stock,"('stock', 'train')","('stock', 'match')","('stock', 'riddle')","('stock', 'cinemas')","('stock', 'lottery')","('stock', 'app')","('stock', 'bus')","('stock', 'cookbook')","('stock', 'lottery')","('stock', 'weather')"
有 没 有 悬疑 小说 ， 我 要 东野圭 吾 写 的,18,18,novel,novel,"('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'flight')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')"
你 给 我 唱,16,3,music,chat,"('music', 'chat')","('music', 'chat')","('music', 'chat')","('chat', 'music')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'poetry')"
刚 到 天津 下 飞机 了,10,3,flight,chat,"('flight', 'map')","('flight', 'chat')","('flight', 'chat')","('flight', 'map')","('flight', 'telephone')","('flight', 'poetry')","('flight', 'bus')","('flight', 'news')","('flight', 'telephone')","('flight', 'telephone')"
第三 个 人 是 谁,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'contacts')","('chat', 'weather')","('chat', 'epg')","('chat', 'schedule')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'poetry')","('chat', 'cookbook')"
然 并 卵,3,3,chat,chat,"('chat', 'poetry')","('chat', 'telephone')","('chat', 'datetime')","('chat', 'music')","('chat', 'tvchannel')","('chat', 'cookbook')","('chat', 'calc')","('chat', 'map')","('chat', 'news')","('chat', 'poetry')"
给 我 搜索 一下 电台 ， 打开 FM93.9,20,20,radio,radio,"('radio', 'app')","('radio', 'epg')","('radio', 'epg')","('radio', 'tvchannel')","('radio', 'epg')","('radio', 'telephone')","('radio', 'tvchannel')","('radio', 'app')","('radio', 'app')","('radio', 'tvchannel')"
11月 27 号,7,7,datetime,datetime,"('weather', 'chat')","('datetime', 'chat')","('datetime', 'chat')","('epg', 'video')","('datetime', 'radio')","('chat', 'weather')","('epg', 'video')","('datetime', 'epg')","('datetime', 'epg')","('website', 'video')"
你 说 过 你 喜欢 我 的,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'novel')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'weather')"
弃 捐 勿 复道,3,19,chat,poetry,"('chat', 'poetry')","('map', 'chat')","('chat', 'map')","('chat', 'poetry')","('chat', 'epg')","('poetry', 'chat')","('poetry', 'tvchannel')","('chat', 'poetry')","('tvchannel', 'map')","('chat', 'map')"
帮 我 查 下 上海 的 天气 情况 ， 温度 是 多少,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
有 没 有 免费 的 游戏 啊,3,0,chat,app,"('chat', 'app')","('chat', 'epg')","('chat', 'app')","('chat', 'app')","('chat', 'website')","('chat', 'website')","('chat', 'epg')","('chat', 'app')","('chat', 'app')","('chat', 'app')"
我 做 的 对 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'map')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'app')"
我 想 买 点 水果 ， 附近 有 水果 店 吗,3,13,chat,map,"('chat', 'map')","('chat', 'cookbook')","('chat', 'map')","('cookbook', 'chat')","('chat', 'map')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')"
不 跟 你 聊 了 这么 一 句,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'music')","('chat', 'epg')","('chat', 'music')","('chat', 'news')","('chat', 'map')","('chat', 'music')","('chat', 'health')"
附近 的 加油站 给 我 找 一下 ， 我 要 中石化 的,13,13,map,map,"('stock', 'map')","('stock', 'map')","('stock', 'map')","('map', 'stock')","('map', 'website')","('map', 'telephone')","('map', 'stock')","('map', 'bus')","('map', 'radio')","('map', 'poetry')"
明天 要 去 南京 出差 ， 到 那儿 的 汽车 是 几 点 出发 的,1,1,bus,bus,"('bus', 'train')","('bus', 'train')","('bus', 'train')","('bus', 'train')","('bus', 'train')","('bus', 'poetry')","('bus', 'train')","('bus', 'map')","('bus', 'radio')","('bus', 'flight')"
上午 六安 一直 下雨 ， 下午 还有 有 雨 吗,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
岂因祸福 避 趋 之,3,19,chat,poetry,"('chat', 'poetry')","('chat', 'poetry')","('chat', 'tvchannel')","('chat', 'weather')","('chat', 'map')","('chat', 'poetry')","('chat', 'news')","('chat', 'map')","('chat', 'map')","('chat', 'health')"
你 出 一个 脑筋 急 转弯 ， 我 来 猜猜 看,21,21,riddle,riddle,"('riddle', 'chat')","('riddle', 'datetime')","('riddle', 'video')","('riddle', 'health')","('riddle', 'map')","('riddle', 'telephone')","('riddle', 'telephone')","('riddle', 'chat')","('riddle', 'app')","('riddle', 'video')"
杨 贵妃 哪里 出生 的,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'epg')","('chat', 'message')","('chat', 'epg')","('chat', 'music')","('chat', 'map')","('chat', 'health')","('chat', 'map')","('chat', 'health')"
你 有 钱 么,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'music')","('chat', 'datetime')","('chat', 'music')","('chat', 'music')","('chat', 'email')"
他 和 他 的 卓别林 是 啥,3,3,chat,chat,"('chat', 'poetry')","('chat', 'poetry')","('chat', 'contacts')","('chat', 'message')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'contacts')","('chat', 'riddle')","('chat', 'map')","('chat', 'contacts')"
上 一 次 双色球 开奖 结果 怎样,12,12,lottery,lottery,"('lottery', 'train')","('lottery', 'novel')","('lottery', 'app')","('lottery', 'news')","('lottery', 'website')","('lottery', 'schedule')","('lottery', 'bus')","('lottery', 'novel')","('lottery', 'stock')","('lottery', 'flight')"
有 什么 好看 的 网络 小说 ， 给 我 推荐 两 本 呗,18,18,novel,novel,"('novel', 'chat')","('novel', 'train')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'epg')","('novel', 'video')","('novel', 'weather')","('novel', 'video')","('novel', 'video')"
中国 移动 的 股票 价格 是 多少 ， 帮 我 查 一下,23,23,stock,stock,"('stock', 'lottery')","('stock', 'riddle')","('stock', 'news')","('stock', 'cinemas')","('stock', 'weather')","('stock', 'app')","('stock', 'bus')","('stock', 'app')","('stock', 'radio')","('stock', 'health')"
帮 我 打开 日历 ， 我 要 看看 端午节 是 农历 几 月 初 几,7,7,datetime,datetime,"('datetime', 'weather')","('datetime', 'train')","('datetime', 'chat')","('datetime', 'website')","('datetime', 'radio')","('datetime', 'schedule')","('datetime', 'chat')","('datetime', 'epg')","('datetime', 'calc')","('datetime', 'website')"
陈赫 是 谁,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'contacts')","('chat', 'weather')","('chat', 'music')","('chat', 'music')","('chat', 'contacts')","('chat', 'health')","('chat', 'music')","('chat', 'health')"
你 会 念诗 吗 ？ 给 我 念 一 首 苏轼 的 诗,19,19,poetry,poetry,"('poetry', 'chat')","('poetry', 'chat')","('poetry', 'music')","('poetry', 'translation')","('poetry', 'music')","('poetry', 'translation')","('poetry', 'music')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'music')"
过关斩将 顾及 其实 故意 杀人 放火 烧山 突发 奇想 人人 影视 城市 名 ∵,28,3,video,chat,"('video', 'epg')","('video', 'chat')","('video', 'chat')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'map')","('video', 'riddle')","('video', 'cinemas')"
你 去 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'weather')"
蓝牙 开 着 耗电 ， 把 它 关 了 吧,0,0,app,app,"('website', 'app')","('app', 'chat')","('chat', 'app')","('app', 'website')","('app', 'website')","('app', 'chat')","('app', 'chat')","('app', 'chat')","('app', 'website')","('app', 'chat')"
我 不 是 你 朋友,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'email')"
为什么 要 赚钱,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'translation')","('chat', 'map')","('chat', 'map')","('chat', 'cookbook')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
现在 影魔 出 跳刀 吗,3,3,chat,chat,"('chat', 'video')","('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('video', 'cookbook')","('chat', 'epg')","('chat', 'video')"
我 想 写 信息 ， 你 可以 帮 我 写 封 信息 吗,15,15,message,message,"('message', 'email')","('message', 'contacts')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'chat')","('message', 'chat')","('message', 'email')"
我 要 去 大理 ， 帮 我 查询 下 航班 时刻表,10,10,flight,flight,"('flight', 'train')","('flight', 'train')","('flight', 'train')","('flight', 'map')","('flight', 'train')","('flight', 'train')","('flight', 'bus')","('flight', 'news')","('flight', 'email')","('flight', 'telephone')"
只要 活 着 就 有 希望 只要 活 着 就 有 奇迹 加油 哦,3,3,chat,chat,"('chat', 'map')","('music', 'chat')","('music', 'chat')","('chat', 'map')","('chat', 'music')","('music', 'stock')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
我 想 看 短信 ， 你 帮 我 把 短信 读 一下,15,15,message,message,"('message', 'email')","('message', 'contacts')","('message', 'email')","('message', 'poetry')","('message', 'video')","('message', 'contacts')","('message', 'email')","('message', 'telephone')","('message', 'chat')","('message', 'music')"
你 要 谁 教 你,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'music')","('chat', 'music')","('chat', 'email')"
南京 明天 天气 怎么样 ， 会 刮风 吗,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
我 记不得 孟浩然 的 黄鹤楼 了 ， 你 能 给 我 读 一下 吗,19,19,poetry,poetry,"('poetry', 'chat')","('poetry', 'chat')","('chat', 'poetry')","('poetry', 'chat')","('chat', 'poetry')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'chat')","('chat', 'poetry')","('poetry', 'chat')"
