sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
毛泽东 的 出生地,19,3,poetry,chat,"('chat', 'map')","('chat', 'poetry')","('poetry', 'map')","('poetry', 'chat')","('chat', 'poetry')","('poetry', 'map')","('chat', 'poetry')","('poetry', 'video')","('poetry', 'chat')","('poetry', 'chat')"
从 国展 家乐福 到 爱 建 好 彩 酒楼 坐 什么 车,13,13,map,map,"('bus', 'map')","('map', 'bus')","('bus', 'map')","('map', 'bus')","('map', 'bus')","('map', 'bus')","('bus', 'map')","('map', 'bus')","('map', 'bus')","('map', 'bus')"
不 是 很 开心,3,3,chat,chat,"('chat', 'lottery')","('chat', 'music')","('chat', 'news')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'email')"
昨天 有 什么 大 新闻 呀 ， 能 帮 我 查 一下 吗,3,17,chat,news,"('chat', 'news')","('chat', 'news')","('chat', 'news')","('epg', 'chat')","('chat', 'epg')","('chat', 'news')","('news', 'chat')","('chat', 'news')","('chat', 'news')","('chat', 'news')"
好 呢 嘛,3,3,chat,chat,"('chat', 'lottery')","('chat', 'datetime')","('chat', 'tvchannel')","('chat', 'music')","('chat', 'cookbook')","('chat', 'music')","('chat', 'weather')","('chat', 'cookbook')","('chat', 'app')","('chat', 'cookbook')"
今天 热不热 啊 ， 室外 温度 是 多少,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'datetime')","('weather', 'chat')","('weather', 'chat')","('weather', 'datetime')","('weather', 'chat')","('weather', 'train')"
我 刚 下 飞机 到 北京 了 好 累 呀 流泪,9,3,epg,chat,"('chat', 'epg')","('epg', 'flight')","('epg', 'tvchannel')","('chat', 'flight')","('epg', 'chat')","('epg', 'chat')","('flight', 'epg')","('epg', 'chat')","('flight', 'poetry')","('chat', 'epg')"
胡 歌 出演 的 电视剧 有 哪些,28,28,video,video,"('video', 'music')","('video', 'music')","('video', 'music')","('music', 'video')","('video', 'music')","('video', 'music')","('music', 'video')","('music', 'video')","('music', 'video')","('music', 'video')"
你 的 身份证 号 是 什么,3,3,chat,chat,"('chat', 'map')","('chat', 'datetime')","('chat', 'contacts')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')"
你 会 脑经 急转弯 吗 ， 给 我 出 个 脑筋 急 转弯 吧,21,21,riddle,riddle,"('riddle', 'tvchannel')","('riddle', 'poetry')","('riddle', 'novel')","('riddle', 'calc')","('riddle', 'novel')","('riddle', 'chat')","('riddle', 'news')","('riddle', 'app')","('riddle', 'datetime')","('riddle', 'message')"
这个 都 不 知道 什么 意思,3,3,chat,chat,"('chat', 'translation')","('chat', 'music')","('chat', 'translation')","('chat', 'riddle')","('chat', 'stock')","('chat', 'riddle')","('chat', 'music')","('chat', 'music')","('chat', 'website')","('chat', 'map')"
菏泽 有 什么 好吃 的,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
帮 我 拍 张照 吧 ， 这 句 话 用 韩语 怎么 说,26,26,translation,translation,"('translation', 'chat')","('translation', 'chat')","('translation', 'poetry')","('translation', 'app')","('translation', 'poetry')","('translation', 'chat')","('translation', 'chat')","('translation', 'music')","('translation', 'poetry')","('translation', 'chat')"
想 做趣 多多 那样 的 曲奇饼 ， 要 准备 哪些 材料 呢,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
我 想 回家 过 端午节 ， 帮 我 查 下 端午节 离 现在 有 几 个 星期,7,7,datetime,datetime,"('epg', 'datetime')","('datetime', 'video')","('datetime', 'contacts')","('datetime', 'epg')","('datetime', 'epg')","('datetime', 'schedule')","('datetime', 'contacts')","('datetime', 'contacts')","('datetime', 'riddle')","('datetime', 'epg')"
第一 次 世界大战,28,3,video,chat,"('video', 'datetime')","('video', 'stock')","('video', 'music')","('video', 'datetime')","('video', 'chat')","('video', 'datetime')","('video', 'website')","('video', 'chat')","('video', 'health')","('video', 'health')"
笨笨 看 一 条 彩信,15,15,message,message,"('message', 'chat')","('chat', 'message')","('message', 'app')","('message', 'video')","('message', 'app')","('app', 'message')","('message', 'app')","('message', 'video')","('message', 'chat')","('app', 'message')"
来 一 本 哈工大 的 关于 神经 网络 的 书,18,18,novel,novel,"('novel', 'train')","('novel', 'music')","('novel', 'train')","('novel', 'website')","('novel', 'train')","('novel', 'train')","('novel', 'train')","('novel', 'train')","('novel', 'app')","('novel', 'train')"
[ 驚訝 ],3,3,chat,chat,"('chat', 'video')","('chat', 'tvchannel')","('video', 'tvchannel')","('chat', 'video')","('video', 'chat')","('chat', 'video')","('chat', 'video')","('tvchannel', 'video')","('video', 'chat')","('chat', 'video')"
需要 查 个 东西 ， 帮 我 打开 百度 网页,30,30,website,website,"('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'email')","('website', 'app')","('website', 'cookbook')"
4 的 平方 除 以 5 ， 再 加上 16 等 于 几,2,2,calc,calc,"('calc', 'chat')","('calc', 'chat')","('calc', 'chat')","('calc', 'datetime')","('calc', 'lottery')","('calc', 'chat')","('calc', 'contacts')","('calc', 'music')","('calc', 'schedule')","('calc', 'bus')"
你 在 瞎说,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
你 给 我 算算 ， 67 减 去 34 在 乘以 3 等 于 多少 啊,2,2,calc,calc,"('calc', 'chat')","('calc', 'chat')","('calc', 'novel')","('calc', 'website')","('calc', 'lottery')","('calc', 'chat')","('calc', 'schedule')","('calc', 'music')","('calc', 'schedule')","('calc', 'bus')"
没有 你 可爱,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'app')","('chat', 'video')"
你 想 我 吗,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'music')","('chat', 'news')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'map')"
刚才 给 家里 打电话 没 人 接 ， 你 帮 我 重 拨 个,24,24,telephone,telephone,"('telephone', 'message')","('telephone', 'chat')","('message', 'telephone')","('telephone', 'epg')","('telephone', 'message')","('telephone', 'message')","('telephone', 'message')","('telephone', 'datetime')","('telephone', 'message')","('telephone', 'message')"
可以 帮 我 查 下 合肥 今天 的 天气 情况 吗,29,29,weather,weather,"('weather', 'chat')","('weather', 'schedule')","('weather', 'chat')","('weather', 'novel')","('weather', 'chat')","('weather', 'chat')","('weather', 'radio')","('weather', 'chat')","('weather', 'schedule')","('weather', 'train')"
你 一点 也 不 优秀,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'novel')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'translation')","('chat', 'map')"
明早 去 上海 的 汽车 有 吗,1,1,bus,bus,"('bus', 'chat')","('bus', 'chat')","('bus', 'chat')","('bus', 'chat')","('chat', 'bus')","('chat', 'bus')","('bus', 'chat')","('bus', 'chat')","('bus', 'chat')","('chat', 'bus')"
潘达 是 谁,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'epg')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'datetime')","('chat', 'map')","('chat', 'map')"
蓝色 的 海洋 所以 就 行,3,3,chat,chat,"('chat', 'video')","('chat', 'music')","('map', 'video')","('map', 'chat')","('chat', 'music')","('chat', 'music')","('music', 'chat')","('music', 'video')","('chat', 'music')","('music', 'chat')"
姚 明 的 老公 是 谁,3,3,chat,chat,"('chat', 'epg')","('chat', 'music')","('chat', 'poetry')","('chat', 'epg')","('chat', 'stock')","('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'poetry')","('chat', 'poetry')"
我 一直 听 不 明白,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('music', 'chat')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
那 是 你 觉得 我 一点 都 不 同意 你 的 观点 呐,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'translation')","('chat', 'music')","('chat', 'stock')","('chat', 'map')","('chat', 'website')","('chat', 'music')","('chat', 'translation')","('chat', 'map')"
我 不 想 接 小明 的 电话 ， 帮 我 拒 接 吧,24,24,telephone,telephone,"('contacts', 'telephone')","('telephone', 'riddle')","('contacts', 'telephone')","('email', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('riddle', 'telephone')","('telephone', 'poetry')","('telephone', 'message')"
拍 的 照片 想 P 一下 ， 推荐 一些 修图 软件 给 我,0,0,app,app,"('app', 'cookbook')","('app', 'chat')","('app', 'chat')","('app', 'cookbook')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('translation', 'app')","('app', 'chat')","('chat', 'app')"
可以 帮 我 下载 个 app 吗 ？ 就是 抖音,3,0,chat,app,"('app', 'chat')","('chat', 'app')","('chat', 'music')","('app', 'music')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('app', 'music')","('chat', 'app')","('app', 'chat')"
有 没 有 新闻 频道 啊 ， 我 想 看 新闻,17,27,news,tvchannel,"('news', 'epg')","('news', 'epg')","('news', 'epg')","('news', 'epg')","('news', 'epg')","('news', 'video')","('news', 'epg')","('news', 'epg')","('news', 'epg')","('news', 'epg')"
吃 了 没,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
哈尔滨 三亚 多少 公里 开车 需要 几 天,3,13,chat,map,"('chat', 'datetime')","('chat', 'datetime')","('datetime', 'flight')","('datetime', 'chat')","('datetime', 'chat')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('telephone', 'datetime')","('datetime', 'train')"
我 想 玩 游戏 ， 帮 我 找 开心 消消乐 吧,3,0,chat,app,"('chat', 'app')","('chat', 'app')","('chat', 'app')","('app', 'music')","('chat', 'app')","('chat', 'riddle')","('music', 'chat')","('chat', 'app')","('chat', 'app')","('chat', 'app')"
你 真是 百炼 成 精,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'poetry')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'video')","('chat', 'cookbook')"
我 想 考 哈工大 研究生,13,3,map,chat,"('chat', 'map')","('map', 'chat')","('map', 'train')","('map', 'translation')","('map', 'chat')","('map', 'chat')","('map', 'app')","('website', 'app')","('map', 'chat')","('map', 'chat')"
长春 有 什么 好吃 的,3,3,chat,chat,"('chat', 'weather')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
php 加二 等于 多少,2,3,calc,chat,"('chat', 'calc')","('calc', 'chat')","('calc', 'chat')","('calc', 'chat')","('chat', 'calc')","('chat', 'calc')","('calc', 'chat')","('calc', 'chat')","('calc', 'chat')","('calc', 'chat')"
北京 烤鸭 挺 好吃 的 ， 自己 做 的 话 要 准备 哪些 材料 呢,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
我 在 南京 不 在 无锡,13,3,map,chat,"('map', 'weather')","('map', 'bus')","('map', 'train')","('map', 'tvchannel')","('map', 'train')","('map', 'tvchannel')","('map', 'train')","('map', 'train')","('map', 'tvchannel')","('map', 'train')"
踏实 在 太 甜蜜蜜 糖水 三 国,13,3,map,chat,"('cookbook', 'map')","('map', 'chat')","('map', 'cookbook')","('video', 'cookbook')","('cookbook', 'music')","('video', 'cookbook')","('map', 'music')","('music', 'video')","('music', 'cookbook')","('video', 'music')"
像 熊 一样 的 黑白 相间 在 竹子 旁边,3,3,chat,chat,"('map', 'chat')","('chat', 'epg')","('chat', 'map')","('website', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'video')","('map', 'app')"
我 想 发 信息 ， 替 我 发 个 信息 给 张三 吧,15,15,message,message,"('message', 'email')","('message', 'email')","('message', 'email')","('message', 'contacts')","('message', 'email')","('message', 'email')","('message', 'map')","('message', 'email')","('message', 'contacts')","('message', 'contacts')"
利物浦 得 了 几 次 欧冠 冠军,14,14,match,match,"('match', 'chat')","('match', 'music')","('match', 'chat')","('match', 'epg')","('match', 'chat')","('match', 'chat')","('match', 'chat')","('match', 'chat')","('match', 'music')","('match', 'chat')"
有 动漫 吗 ， 日本 的,3,28,chat,video,"('chat', 'video')","('chat', 'video')","('video', 'chat')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')"
周杰伦 多少 岁,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'datetime')","('chat', 'music')","('chat', 'music')","('chat', 'datetime')","('chat', 'music')","('chat', 'music')"
可是 工作 好多,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'email')","('chat', 'video')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'video')","('chat', 'map')"
杜甫 有 什么 作品,3,19,chat,poetry,"('video', 'chat')","('chat', 'video')","('chat', 'poetry')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'poetry')","('chat', 'video')"
今晚 看 电影,28,28,video,video,"('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')"
最近 在 上映 什么 新 的 电影 ， 可以 帮 我 查 一下 吗,4,4,cinemas,cinemas,"('video', 'cinemas')","('chat', 'video')","('video', 'cinemas')","('cinemas', 'video')","('chat', 'cinemas')","('cinemas', 'chat')","('cinemas', 'video')","('video', 'cinemas')","('cinemas', 'chat')","('cinemas', 'chat')"
高句丽 是 哪个 地方,3,13,chat,map,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
苹果 什么 颜色,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'website')","('chat', 'cookbook')"
你 还 是 滚 吧,3,3,chat,chat,"('chat', 'map')","('chat', 'tvchannel')","('chat', 'riddle')","('chat', 'riddle')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'map')","('chat', 'music')","('chat', 'riddle')","('chat', 'map')"
找 下 小明 181 开头 的 号码 ， 给 他 拨 个 电话 过去,5,24,contacts,telephone,"('contacts', 'telephone')","('contacts', 'lottery')","('contacts', 'telephone')","('contacts', 'lottery')","('telephone', 'contacts')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'riddle')","('contacts', 'telephone')"
没 开机 呢,3,3,chat,chat,"('chat', 'video')","('chat', 'app')","('chat', 'app')","('chat', 'epg')","('chat', 'epg')","('chat', 'app')","('chat', 'website')","('chat', 'app')","('chat', 'app')","('chat', 'epg')"
我 的 小 是 什么 意思,3,3,chat,chat,"('chat', 'translation')","('chat', 'music')","('chat', 'translation')","('chat', 'translation')","('chat', 'stock')","('chat', 'riddle')","('chat', 'music')","('chat', 'music')","('chat', 'poetry')","('chat', 'email')"
